text,rating,date,class
 Siempre un 10 este alojamiento,10,2025-10-31 15:51:21+00,1
"Boa localização, funcionários solicitos e café da manhã farto.",10,2025-11-03 00:00:00+00,1
 Localização  Achei as toalhas de banho velhas.,10,2025-11-03 09:14:17+00,1
Muito linda a área do restaurante e piscina,10,2025-11-04 00:00:00+00,1
" Las instalaciones, organizado, desde el ingreso huele rico, personal amable todo excelente.",10,2025-11-04 01:37:02+00,1
 A vista do Rooftop agua da piscina quente muito bem d verdade,10,2025-11-04 17:18:52+00,1
" Cafe da manhã excelente. 
Funcionários muito simpáticos e atenciosos 
Boa localização",10,2025-11-05 11:39:03+00,1
" Localização, chuveiro  Elevador demorado",8,2025-11-05 13:11:16+00,1
" O terraço é ótimo, assistir ao por do sol de lá é, sem dúvidas, um privilégio. O café da manhã é variado e atende bem. A academia é suficiente. Os funcionários são extremamente atenciosos. Desde a recepção até o bar do terraço, todos muito gentis.  A cortina não tirava toda a claridade da janela, o colchão poderia ser melhor. As toalhas são um tanto ásperas. Os elevadores eram pequenos e muito muito concorridos. Se estiver com tempo curto, use as escadas. São detalhes que fariam a hospedagem mais agradável, mas ainda assim, o hotel tem um excelente custo benefício.",8,2025-11-05 15:29:11+00,1
" Frühstück war einfach , aber ausreichend  Der Frühstücksraum war etwas beengt und nicht gemütlich eingerichtet",8,2025-11-06 09:20:14+00,1
"Piscina só fica aberta até as 18:00 isso é
Um
Desperdício pois o que tem me melhor é a Pisicna no terraço",6,2025-11-06 23:10:51+00,0
"Estivemos em Foz do Iguaçu, chegamos no dia 1/11 até 06/11, foram dias inesquecíveis, onde fomos otimamente tratados, por toda equipe do Village Tower, hotel muito bem localizado, limpeza impecável, recomendo a todos que desejam um local com todos os requisitos positivos.
Parabéns a todos os envolvidos.",10,2025-11-07 12:44:13+00,1
tudo certo,10,2025-11-08 00:00:00+00,1
" Gostei da estrutura do hotel, da localização e dos funcionários.",10,2025-11-08 14:18:11+00,1
Comodidades,10,2025-11-09 00:00:00+00,1
"Problemas no primeiro quarto, no segundo um cheiro forte vindo do banheiro",6,2025-11-09 00:00:00+00,0
"Agradecer ao cuidado de Vivi Ana ✨
O hotel é bem localizado, limpo, bom café da manhã e ótimo atendimento. Oioioioioioii",10,2025-11-09 00:00:00+00,1
" Café da manhã, localização, quartos.  Estrutura da academia.",9,2025-11-10 13:19:22+00,1
"O banheiro precisa de cuidados, o assento do vaso é da pior espécie e escorrega para o lado quando alguém senta; o respiro do meu quarto faltava a moldura e a pia estava entupida. 
O bar da piscina nunca tinha ninguém, e para conseguir alguma comida ou bebida, tínhamos que ir até a recepção ou a cozinha. 
Pratos de alimentos que consumimos na sexta feira, ficaram na piscina até segunda. 
O café da manhã é ""triste"", essa é a definição que posso dar...
... mas o staff é muito simpático e atencioso, tanto as meninas da cozinha quento o pessoal da recepção.",6,2025-11-11 00:00:00+00,0
"NÃO GOSTEI DO CHEKIN. EU PREENCHI UM LINK VIA WHATSAPP COM TODAS AS INFORMAÇÕES, PARA AGILIZAR O CHEKIN. PORÉM, QUANDO CEGAMOS NO HOTEL, TIVEMOS QUE PREENCHER TODAS AS INFORMAÇÕES NOVAMENTE. ENTENDO QUE ESTÁ HAVENDO UMA FALHA NESSE PROCESSO",10,2025-11-12 00:00:00+00,1
Localização e confirto,10,2025-11-12 00:00:00+00,1
Excelente,10,2025-11-12 00:00:00+00,1
" Localização  Café da manhã muito fraco, elevadores muito ruins, demorados",8,2025-11-12 22:07:58+00,1
Local muito bem organizado e limpo!!!! Acomodação e banheiros limpos !!! Vista do alto belíssima!!! Vale muito apenas a hospedagem!!!!,10,2025-11-13 00:00:00+00,1
" A localizado é excelente, o tamanho do quarto é muito bom e o Rooftop é maravilhoso!  O café da manhã poderia ter mais opções, achei fraco!!!
E os elevadores demoram muito, em horários de pico é um Deus nos acuda.",9,2025-11-13 11:26:22+00,1
" Localização, restaurante do hotel  Nada",10,2025-11-14 01:00:09+00,1
 Rooftopbar mit Pool,9,2025-11-14 09:55:30+00,1
"Toda equipe é prestativa e atenciosa. Desde a recepção como a Ana que nos deu um quarto com vista muito bonita, passando pela limpeza e arrumaçao do quarto com criatividade de Viviana. Os olhares atentos de pessoal do cafe da manha e da mesma forma a simpatia da equipe no Skybar. Certamente vale o retorno!",10,2025-11-15 00:00:00+00,1
"Great 3 star hotel. We arrived at just after 7pm and it took an hour for us to be able to go to our rooms due to a muck up with the hotel not having a record of our booking.  After communicating with our home agent,  and the local travel company  Blumar,  our reservation was able to be found.  We were confused who was actually at fault,  however we were pleased there was space for us.  They gave us a dessert each which was a very kind gesture.  The staff were all very friendly,  however the whole check in procedure did seem to take a long time, even once the reservation was found. 2 lifts,  servicing a large hotel didn't seem enough, and one was under maintenance. It took a while for the lift to take us finally to our rooms after our long 1 hour check in  All in all, a very good place to stay when visiting the falls.",8,2025-11-15 17:15:08+00,1
" Localização, roupas de cama e banho, atendimento no lobby, ar condicionado, café da manhã excelente e pessoal muito cordial.  Limpeza deixa a desejar, box do banheiro sem barra de segurança e sem anti-derrapante no piso, fumantes e pessoas usando garrafas de vidro dentro da piscina, sem que ninguém os proibisse e  mandasse cumprir o regulamento da área (sei que é difícil lidar com gente sem educação, mas as regras são feitas para serem cumpridas ! Ou então que se retirem as placas de advertência do local!)",8,2025-11-15 23:00:36+00,1
"Quarto bom, limpeza, atendimento da equipe em especial o Felipe, sempre muito educado e atencioso. Bom pequeno almoço.",8,2025-11-16 00:00:00+00,1
" Excelente las instalaciones, muy limpias y el personal muy amable",10,2025-11-16 01:14:57+00,1
" Buen desayuno, buena ubicación. Camas grandes y cómodas. Se siente seguro alojarse en el hotel.  Falta un par de toallas más para la salida de la ducha. La calidad del wifi dentro de la habitación. Las esperas en los ascensores, el hotel solo cuenta con 2 ascensores",8,2025-11-16 20:39:19+00,1
"Ótima localização, café da manhã muito bom, ótimo atendimento e quarto bem espaçoso.",10,2025-11-17 00:00:00+00,1
" Gostei da localização, e a vista  Os elevadores deixam a desejar",9,2025-11-17 08:52:35+00,1
 Zimmer waren sehr schön gewesen und alles sauber und ordentlich. Frühstück war auch gut.  Zimmer zur Straße die man durch die Fenster gehört hat.,9,2025-11-17 17:19:51+00,1
 Top!  Limpeza,10,2025-11-18 14:41:30+00,1
" Freundliche Mitarbeiter, gutes Frühstück, tolle Aussicht, Rooftopbar, Hotel in guter zentraler Lage!  Lifte waren oft überlastet, Badezimmer hatte an der Decke etwas Schimmel",8,2025-11-19 12:29:47+00,1
"Quarto limpo, restaurante ok",8,2025-11-20 00:00:00+00,1
Gutes Hotel mitten der Stadt. Super Frühstück. Tolle Dachterrasse mit Pool. Weine und cocktails sehr gut.,8,2025-11-20 01:21:21+00,1
" Excelente experiência. Tudo perfeito, da recepção ao check-out. Quarto muito confortável: extremamente silencioso, acústica perfeita, camas maravilhosas, ar condicionado silencioso e eficiente, banheiro grande e funcional. O café da manhã é um capítulo à parte: variedade e qualidade indiscutíveis, incrível agilidade e eficiência da equipe na reposição dos itens. A localização é central e com muitas opções de restaurantes próximos. Observação importante: em 5 dias de hospedagem (com o hotel lotado) não tivemos nenhum problema com elevadores.",10,2025-11-20 11:48:18+00,1
 Cordialidade do atendimento.,10,2025-11-21 13:23:12+00,1
Excelente café da manhã. A Silvana  limpou nosso quarto sempre muito bem. Super organizada. Fez até um enfeite com toalhas pro meu filho Henrique.,10,2025-11-22 00:00:00+00,1
"Horrível, não se enganem.
Fizemos uma reserva e o hotel nos prometeu que poderíamos deixar as malas no maleiro para irmos pra Assunção.
Eles não cumpriram com a palavra e são desorganizados com os hóspedes.
Não caiam no golpe.
Esse hotel é furada",2,2025-11-22 09:03:11+00,-1
 Conforto  Pouco tempo 😉,10,2025-11-23 21:40:48+00,1
" Hotel muito bem localizado, limpo, café da manhã muito bom!  Os elevadores demoram muito",10,2025-11-23 21:55:37+00,1
"Ficamos hospedados no quarto 608  no período de 16 a 22 de novembro 2025.
Tivemos uma estadia maravilhosa. 
O hotel é simplesmente perfeito.
A decoração, os quartos a area da piscina e a vista são perfeitas. 
Localização nota 10, bares e restaurantes muito perto. Ponto de ônibus para Paraguai e Argentina bem próximo do hotel. Só temos agradecer o atendimento da recepção, das camareiras, dos garçons do bar e dos funcionários que trabalham servindo o cafe da manhã com atendimento atencioso e prestativo, eles nos proporcionaram  uma estadia maravilhosa. 
Café da manhã muito bom com variedades todos os dias. 
Fomos muito bem atendidos pela nutricionista. 
A camareira Viviana nos atendeu com muito cuidado e carinho. Parabéns aos administradores do hotel por ter uma equipe prestativa e atenciosa. 
Voltaremos a Foz do Iguaçu em breve e com certeza nossa opção de hospedagem será o Viale Tower.",10,2025-11-25 00:00:00+00,1
Excelente estadia tudo perfeito.,10,2025-11-25 15:57:10+00,1
"Good experience generally but for 1 thing, at midnight on the third day of our stay we were woken by incredibly loud banging sounds that were coming from various parts of the building it wet on for half a hour sometimes the sound came from the wall behind the bed and the wall shook",4,2025-11-26 00:00:00+00,-1
" Gostei muito  da piscina que aquecida e fica último andar onde tem vista para toda Foz do Iguaçu e ainda consegue ver Paraguai! 
Café da manhã excelente  Só não gostei do horário que fecha a piscina pois é hora que voltamos dos passeios e as 18 horas não pode mais entrar!",8,2025-11-26 00:35:25+00,1
"Localização muito boa, tem restaurantes próximos. As instalações do hotel. O café da manhã. A piscina na cobertura tem vista pra boa parte da cidade.",10,2025-11-27 00:00:00+00,1
"Hotel com boa estrutura, bem localizado, equipe muito atenciosa, bom café da manhã. No quarto é necessário melhorar o blackout, é curto, fica uma parte da janela sem proteção, entrando luminosidade.",8,2025-11-27 00:00:00+00,1
 Quarto  Não teve,10,2025-11-27 12:36:46+00,1
" Tudo no hotel é muito bom. Funcionários super atenciosos, excelente localização, café da manhã excelente, piscina, bar, quarto, tudo ótimo. Recomendo com tranquilidade.",10,2025-11-27 13:48:36+00,1
" O atendimento excepcional, todos os funcionários são muito educados. Ótima limpeza.",10,2025-11-27 13:59:37+00,1
" O quarto tem um tamanho muito bom. As camas são confortáveis. A localização é excelente, perto de tudo.  Nada a reclamar",9,2025-11-27 15:13:20+00,1
"El servicio en general es demasiado bueno, a recepcionista muy amable, la comida deliciosa, muchas gracias a la mucama Olivia por dejarnos esos perritos hechos con los paños",10,2025-11-28 00:00:00+00,1
Recomendo 👍🏼,10,2025-11-28 13:26:26+00,1
" Gostamos de tudo, o hotel é bem decorado, limpo e com equipe de limpeza excelente.",10,2025-11-28 13:37:15+00,1
" Location for what we wanted was very good, we mostly wanted to go see the falls. Staff were friendly. Breakfast ok. Sky bar was good. Would stay again.  No balcony in room and not able to smoke on open air rooftop bar",9,2025-11-29 01:13:25+00,1
" Bardzo fajne miejsce, świetny bar (dobre drinki) na 17 piętrze z doskonałym widokiem na miasto. Śniadanie smaczne, ale codziennie bardzo podobne. Obsługa miła i pomocna. Pokoje czyste i z odpowiednią wielkością, łóżka wygodne i duże.  Windy działają trochę słabo, trzeba czasami długo czekać. Brakowało mi słuchawki pod prysznicem, sama deszczownica OK, ale to za mało wg mnie. Poza tym, bez zastrzeżeń.",9,2025-11-29 07:28:20+00,1
"Atendimento, local, estrutura, alimentação, estacionamento… tudo muito incrível!",10,2025-11-29 14:45:24+00,1
" Great location, lovely rooftop swimming pool, bar and restaurant. Excellent value.  Nothing",10,2025-11-30 01:04:54+00,1
" Adoramos nos hospedar no Viale Tower sempre
Somos bem recebidos, os quartos sempre limpos, organizados, café da manhã delicioso e a localização é fantástica. Amamos o Capitão Bar que fica ao lado e recomendamos o Viale a todos os amigos.",10,2025-11-30 21:37:27+00,1
" Great hotel, great location for those that want to be in the middle of Foz, with great options for food and nightlife. Close to most things, great service and quite clean. Breakfast was pretty good.  I wish the pool was separate from the bar, as it seemed like everyone was watching me swim. But really liked the hotel and would stay again!",9,2025-12-01 11:47:57+00,1
 As acomodações  Emissão da NF foi problemática,9,2025-12-04 14:30:57+00,1
 Ótima estadia! Tivemos o incoveniente do quarto sem cofre e a cortina menor mas foi resolvido pelos funcionário. Restante tudo ok!,9,2025-12-04 21:20:15+00,1
Foi uma ótima experiência até vc precisar de uma atenção especial.,6,2025-12-04 22:56:32+00,0
" Limpieza , desayuno ,habitación y la terraza  Nada todo estuvo perfecto excelente atención",10,2025-12-05 22:27:12+00,1
Sim,8,2025-12-06 00:00:00+00,1
" El hotel es un 10 en todo, volvería a hospedarme allí sin dudarlo. Las instalaciones son modernas y súper confortables para pasar una estadía a todo lujo. El personal súper amable y atento un servicio de primera. Lo mejor el Rooftop para disfrutar de la piscina y las cenas al aire libre.  No tengo ningún comentario negativo.",10,2025-12-06 20:53:59+00,1
"Tudo gostoso no café da manhã, ótimas opções. O bar da piscina é muito bom. Estão de parabéns",10,2025-12-08 00:00:00+00,1
"Elevadores sem função de chamada nos andares superiores, fui obrigado a usar a escada de incêndio.",4,2025-12-08 00:00:00+00,-1
Quarto Grande confortável,10,2025-12-08 00:00:00+00,1
" localização, piscina, atendimento dos funcionários (em destaque Anderson que foi muito atencioso)  Horário limitado da piscina e elevador pequeno",8,2025-12-08 11:13:32+00,1
 Excelente localização  Elevador sempre congestionado,8,2025-12-08 14:41:02+00,1
" A localização do hotél é proxima a restaurantes, mercados e afins; o quarto é confortável, novo e limpo e a staff do hotel é muito gentil. O bar do hotel (roof) é bem legal e preços acessiveis. O problema são os elevadores, infelizmente.  São 2 elevadores pequenos que só cabem 8 pessoas para 16 andares com 10 quartos por andar. Infelizmente não dá vazão nos horários da manhã e final da tarde pois são os horários de chegada e saída de passeios. Tivemos um imprevisto de um dos elevadores ter pifado e ficarmos presos durante nossa hospedagem. Este seria o motivo para não retornarmos ao local numa segunda viagem a cidade.",6,2025-12-08 17:40:50+00,0
 Очень хорошее размещение в центре города. Кухня полностью оборудована. Очень приятный хозяин. Расположение в центре города.  Был запах канализации в ванной комнате.,10,2025-12-08 17:42:58+00,1
O hotel é bem localizado e bastante confortável. A equipe é muito solícita e atenciosa. O café da manhã é variado e bem servido.,10,2025-12-09 00:00:00+00,1
"O hotel é ótimo, limpo, equipe com excelente atendimento, café da manhã com variedade de opções, o rooftop",10,2025-12-09 00:00:00+00,1
" Hotel com excelente localização, próximo de tudo, banco, farmácia, restaurantes e barzinhos, o café da manhã muito farto com opções variadas ao longo dos dias, os colaboradores muito prestativos desde a recepção a camareira. Com certeza voltaremos!",10,2025-12-09 13:26:26+00,1
"O hotel é excelente, perto de tudo. A recepção é muito cordial, os garçons do sky bar super atenciosos. A piscina um pouco quente demais pro meu gosto, porém, limpa e uma vista deslumbrante. Quartos são bem limpos, camas confortáveis. O café da manhã super variado e bem servido. Todos funcionários no geral, gentis e educados!",10,2025-12-09 23:09:17+00,1
"A única coisa que não gostei foi a cama adiciona, reservei um quarto triplo e nitidamente colocaram a cama adicional praticamente no corredor de passagem. 
O restante está OK",8,2025-12-10 00:00:00+00,1
"Quarto impecável, vista de tirar o folego, atendimento excelente!",10,2025-12-11 00:00:00+00,1
"Equipe, quarto e comodidades excelente.
Apenas an academia iria sugerir para colocar alguns itens que ajudariam bastante como uma corda e uma barra para polia. Uma manutenção na polia, pesos desalinhados. E um conjunto de alteres mais pesados. O resto estava tudo perfeito.",10,2025-12-11 00:00:00+00,1
" Café da manhã muito bom, Equipe de colaboradores agradável.  O elevador poderia ser mais rápido.",10,2025-12-11 16:33:40+00,1
Muito bom,10,2025-12-12 00:00:00+00,1
"A experiência do deck ao ar livre com uma visão de 180 graus da cidade numa localização muito privilegiada torna a experiência incrível trazendo na paz de espírito e visões e fotos inexplicáveis o café com uma boa variedade pensando em regiões do país torna um momento muito agradável de muito sabor atendimento objetivo e sem enrolação o carpete do corredor em alguns hotéis já mostra sinais de cansaço , aqui mostra qualidade na limpeza incontestável. Os quartos são espaçosos sem aquela sensação de claustrofobia, capricho por parte das camareiras é o ponto alto do quarto. Único.",10,2025-12-12 00:00:00+00,1
"Quarto arejado, limpeza excelente, atendimento cordial e um café da manhã muito bom. Recomendo!",10,2025-12-13 00:00:00+00,1
"Ponto de localização muito bom, próximo a bares e restaurantes, piscina na cobertura com uma vista linda! Cama boa, roupa de cama limpinha e nova, serviço de quarto bem feito e refeições interessantes.",10,2025-12-13 01:01:50+00,1
 Localização  Chuveiro água não aquecida. Emissão da Nunca sai. To a 03 dias ligando e pedindo a NF,4,2025-12-13 11:10:03+00,-1
Enkelt men bra rum med mycket tyst air-conditioning vilket uppskattas speciellt. Bra frukost och underbar sky bar. Rekommenderas. Ingen riktig lyx men allt som behövs finns och fungerar bra.BVC,10,2025-12-14 00:00:00+00,1
Quarto bem organizado e arrumado todos os dias. Tanto pela Silvana e viviane ambas foram bem na limpeza e organização super recomendo,10,2025-12-14 00:00:00+00,1
 Localização  Não ter  tomada 220v,8,2025-12-14 11:29:39+00,1
 Funcionários excelentes  Toalhas,10,2025-12-14 12:18:52+00,1
" Funcionários simpáticos, quarto grande e confortável com uma vista bonita! Café da manhã variado",10,2025-12-14 21:15:48+00,1
"Tivemos uma experiência incrível nesse hotel. Ótima localização, e atendimento primordial.... Caio não mediu esforços para nós proporcionar requinte e ótimo tratamento... Parabéns ao Jonas por coordenar essa equipe tão bem.... Nosso café da manhã, nossas tardes na piscina foram memoráveis... Logo voltaremos",10,2025-12-15 00:00:00+00,1
Equipe 1000%,10,2025-12-15 00:00:00+00,1
"O café muito bom, o hotel limpo é super decorado para o Natal, funcionários bem solícitos. Foi uma estadia excelente.",10,2025-12-15 00:00:00+00,1
 Limpeza  Nada,10,2025-12-15 12:19:01+00,1
"Experiência incrível. Fomos muito bem atendidos. O serviço excelente, a limpeza impecável. 
As camareiras foram incríveis, com destaque para as camareiras Silvana, pela hospitalidade e carinho e para a camareira Viviana, que fez os bonecos com as toalhas 🥰. 
Café da manhã excelente. 
Equipe de recepção excepcional. 

Com certeza voltaremos.",10,2025-12-16 00:00:00+00,1
"Quarto excelente ,atendimento muito bom !",10,2025-12-16 00:00:00+00,1
"Desde a primeira vez que estive no hotel , esta é a terceira , foi a melhor o pessoal está mas profissional e gentil Parabéns",10,2025-12-16 00:00:00+00,1
"Excelente opção, perto de tudo, ao lado do capitão bar, sempre me hospedo nele.",10,2025-12-16 00:00:00+00,1
" Localização  Piscina tem horário muito limitado. 
Queria entrar após passeio e já tinha encerrado (18h)",9,2025-12-16 21:29:38+00,1
" Do quarto e piscina  Poderiam ser mais flexíveis no check-in quando possível, pois cheguei cansado da viagem e até às 14:00 não me entregaram a chave",9,2025-12-17 00:07:02+00,1
" Ótima localização;
Custo benefício ótimo;
Gostei muito;  O quarto não foi limpo numa diária porque a prioridade foi limpar os quartos dos hóspedes que saíram do hotel.",10,2025-12-17 02:33:50+00,1
 View  Plugs for bath,7,2025-12-17 16:54:17+00,0
"Jonas muito atencioso tudo muito fresco, só poderia ter um pouco mais de variedade de suco. Ficamos 9 dias e era sempre laranja e Detox, que no caso tem laranja. Falta variedade mas o que tem é muito bom",10,2025-12-18 00:00:00+00,1
"Minha experiência no Hotel Viale Tower foi abaixo do esperado. Após um dia inteiro de trabalho, cheguei ao hotel e fui surpreendido com o fato de a piscina fechar às 18h, um horário muito limitado para quem utiliza a estrutura no período da noite para descanso.

Outro ponto negativo foi a demora excessiva dos elevadores, o que gera bastante desconforto, especialmente em horários de maior movimento. Além disso, observei um uso inadequado dos elevadores por parte das camareiras, impactando ainda mais o tempo de espera dos hóspedes.

A cordialidade dos atendentes deixou a desejar, com um atendimento pouco receptivo e sem a atenção esperada de um hotel dessa categoria. No check-in, o pagamento é exigido antecipadamente e, para piorar, a nota fiscal não é emitida no momento, o que dificulta para quem precisa de comprovação imediata para fins corporativos.

No geral, são pontos que comprometem a experiência do hóspede e que precisam ser revistos para melhorar o padrão de atendimento e serviço oferecido.",2,2025-12-18 00:00:00+00,-1
 Tudo maravilhoso!  O elevador é lento.,10,2025-12-18 16:24:01+00,1
"O café da manhã é excelente!!
O atendimento no restaurante e SKY bar foram excepcionais. Todos muito atenciosos e prestativos. Principalmente o Jonas que nos tratou com muito carinho.
Higiene e limpeza muito bons!
Único ponto negativo é a logística do elevador, sempre ficamos muito tempo esperando enquanto ele parecia subir e descer sem recolher ninguém, e parando em andares aleatórios, a programação do elevador parece precisar de uns ajustes.
Num geral o hotel é muito bom! Voltaria a me hospedar e também recomendo!!",10,2025-12-19 00:00:00+00,1
"Funcionários atenciosos, sempre querendo agradar as pessoas. Local limpo, organizado,um bom café da manhã e boas refeições.",10,2025-12-19 00:00:00+00,1
"Es un lindo hotel, muy bien ubicado, cerca de bares y restaurantes y cerca de Avenida Brasil, el centro. La zona de la piscina es muy linda y brindan excelente comida y bebidas. El desayuno es buffet y toda la comida es fresca, recién hecha y variada. La atención del personal en el restaurante, lobby, habitaciones y bar es excelente. Es la segunda vez que venimos y nos encanta. 
En el desayuno estaba Jonas, muy cordial y agradable, siempre con buen humor. Todo el personal en el desayuno muy amable. Todo lo que hace que quieras volver al hotel.",10,2025-12-19 00:00:00+00,1
Excelente opção para ficar em Foz do Iguaçu.,10,2025-12-19 08:48:10+00,1
"Hotel muito bem localizado. Bom serviço, atendentes muito solícitos e rápidos. A piscina apesar de pequena tem uma vista ótima da cidade. A estrutura do hotel precisa de manutenções, nossa janela está com o trinco bem mole, fixado por um parafuso velho, um risco a segurança.",8,2025-12-19 11:41:05+00,1
"Gutes Hotel in hervorragender Lage. Das Zimmer war sauber und geräumig und es war alles da was man braucht. Einige Restaurants und Geschäfte in der Nähe. Wir haben nach dem Besuch der Iguaçu Wasserfälle einen Nachmittag zum Entspannen im 17. Stock  auf der Dachterrasse am Pool verbracht. Der Pool ist nicht groß aber vollkommen ausreichend zum Abkühlen. Alle Mitarbeiter der Rooftop Bar waren sehr aufmerksam, hilfsbereit und super freundlich. Die Cocktail Preise sind angemessen und es gibt auch eine kleine Speisekarte, so dass man zum Abendessen bleiben und den herrlichen Sonnenuntergang genießen kann.",10,2025-12-19 13:33:05+00,1
" Boa localização, tamanho do quarto muito bom. 
Alguns restaurantes no entorno.  Limpeza no apartamento deixava a desejar. Fiquei 6 noites e nao foibtrocada a roupa de cama nenhuma vez. Retiravam as toalhas usadas e nao colocavam de volta. Não viam se faltava papel higiênico.",7,2025-12-19 14:12:28+00,0
"Eu e minha esposa estivemos no sky Bar, é  excelente, vista maravilhosa, atendimento perfeito, cerveja gelada e pratos saborosos",10,2025-12-19 16:40:49+00,1
Tudo ok,8,2025-12-20 00:00:00+00,1
"Melhor foi o atendimento, o Jonas e o Paulo são muito atenciosos. Fazendo nossa experiência aqui muito agradável. Obrigada",6,2025-12-20 00:00:00+00,0
" O quarto e as camas são muito confortáveis, o quarto é grande e espaçoso, o banheiro também.  Uma única queixa é que não dá pra ver os números dos andares, também não entendi sobre a taxa de turismo, mas o valor é símbolico.",9,2025-12-20 10:41:11+00,1
Muy bueno el hotel. El desayuno muy variado y de calidad. La ubicacion miy buena y el personal excelente,10,2025-12-20 11:40:47+00,1
" A TV não tem acesso a aplicativos atuais, como Netflix, Disneyplus+ e etc",9,2025-12-20 12:53:58+00,1
Hotel novo ótima estrutura na região central vários restaurantes próximo . Quarto muito bom e café da manhã bem servido .,10,2025-12-21 00:00:00+00,1
 Allt var jättebra!  Hissen tar så lång tid.. Den är långsam och finns bara två.. man ska tänka sig att slösa minst tio minuter väntar på hissen särskilt vid frukosten..,10,2025-12-21 17:08:22+00,1
"O quarto muito bem limpo, a equipe é ótima!
Café da manhã muito bom! Localização excelente!",10,2025-12-22 00:00:00+00,1
"Ótima localização, equipe cordial. Retornamos início da tarde de um passeio e o quarto ainda não estava limpo. Cama não é confortável e o tamanho também insuficiente, são duas de casal estreitas . Melhor se fosse uma Queen.",8,2025-12-22 00:00:00+00,1
" Proximo a várias opções de bares e restaurantes.  Muito barulho e o elevador não atende a demanda, sempre com filas.",6,2025-12-22 14:40:32+00,0
 Elevadores muito demorados. Único ponto negativo. Café da manhã poderia ser mais variado.,9,2025-12-23 01:06:47+00,1
" Assistir ao por do sol   do rooftop, com sua vista  espetacular, é a cereja do bolo. Destacaria também a excelente localização,  perto de diversos restaurantes de boa qualidade,  inclusive ao lado de uma comida a quilo ótima.",10,2025-12-23 08:25:44+00,1
" As our luggage had gone missing upon arrival, the staff at reception was very helpful in trying to track it down. 
Also they arranged a taxi for us to the Argentinian side of the waterfalls and the airport.",7,2025-12-23 14:27:55+00,0
" Localização, atendimento, e custo excelente  Iluminação do quarto fraca",10,2025-12-23 14:47:51+00,1
" Nao vale o valor, funcionários fracos, o hotel
Me cobrou 2 vezes o valor, só vi por um acaso e me mandaram ver com meu banco.  Não recomendo, cama ruim, não tem janela.",1,2025-12-23 15:16:13+00,-1
o hotel é  bem localizado e o atendimento é ótimo... o café da manhã é muito bem servido e todos são extremamente educados...,8,2025-12-24 00:00:00+00,1
"Excelente atendimento e instalação
Em especial o cuidado da viviana com nosso quarto, fez ate um cachorro com as toalhas",10,2025-12-24 00:00:00+00,1
Excelente lugar,10,2025-12-24 18:17:53+00,1
"Atendimento maravilhoso desde a recepção ao pessoal do café da manhã, garçons muito atenciosos, simpáticos, em especial Caio, Paulo e Jonas. Comida boa, bem servido. Adorei tudo. Parabéns",10,2025-12-25 00:00:00+00,1
"Os funcionários são super educados, Paulo e Jonas do café da manhã, Matheus nos atendeu no check in também muito educado. O Rooftop faz a diferença, a piscina também.",8,2025-12-25 13:25:41+00,1
 Localização  Banheiro com vazamento e serviço ruim. Passei 02 dias pedindo uma toalha extra. O banheiro alagava. Café da manhã com pouca opção.,6,2025-12-25 23:43:51+00,0
Otimo,10,2025-12-26 00:00:00+00,1
Quarto muito bom e o hotel é excelente.,10,2025-12-27 00:00:00+00,1
" Localização, bar na cobertura e o atendimento dos funcionários.  Quando chegamos de viagem, não conseguimos fazer o check in antes das 14:00. Entendo que por falta de apartamento.",8,2025-12-28 11:34:14+00,1
" Quarto grande, cama confortável, tv com vários canais, café achei ok, limpeza impecável e funcionários sempre muito atenciosos, agora o ponto chave dele com toda certeza é a localização, fácil acesso aos pontos turísticos. Um ponto a melhorar são os elevadores nos últimos dias de estadia no final de semana o fluxo de pessoas era maior e com isso os 2 elevadores não estavam dando conta.",10,2025-12-28 12:46:35+00,1
"Excelente localização, roof top muito bacana. 
Agora água da piscina muito quente e horário de uso muito reduzido para um lugar que é quente quase todo o ano.",10,2025-12-29 00:00:00+00,1
 Super limpo e ótimo café da manhã,9,2025-12-29 16:42:18+00,1
"A limpeza, cordialidade de toda a equipe.",10,2025-12-30 00:00:00+00,1
"Atendimento ruim, resolução de problemas péssimo. Quarto sem vedação de luz externa. Roof top tem uma vista linda, mas os drinks deixam a desejar.
Banheiro ficava alagado por vazamentos. Mesmo após o check out pago, enviaram por WhatsApp outras cobranças. Um absurdo o amadorismo desse hotel.",2,2025-12-30 00:00:00+00,-1
"Positivo: localização melhor impossível, tamanho quarto, funcionários, acessos, café da manhã, colchão, chuveiro, internet.

Negativo: falta tampa lixeira banheiro, barulho crianças.",10,2025-12-30 12:27:33+00,1
" Principalmente a localização, tudo por perto. Café da manhã ótimo. Tamanho do quarto, bem espaçoso. Cama excelente, grande. Chuveiro muito bom.  Senti falta do cofre no quarto. Falta tampa na lixeira banheiro. Isolamento acústico dos quartos do lado não é bom.",10,2025-12-30 12:55:17+00,1
" Hotel maravilhoso, tudo limpinho, as camas confortáveis. Café da manhã maravilhoso.  Creio que seja por conta do final de ano, mas algumas vezes tive que esperar o elevador por uns 10 minutos, só me atrapalhou por que estava com meus dois avós, se não fosse eles não me importaria.",10,2025-12-30 16:04:26+00,1
